date;close;volume;open;high;low
2013/02/15;200.98;3627887;199.98;201.25;199.82
2013/02/14;199.65;3294126;199.73;200.32;199.26
2013/02/13;200.09;2169757;200.65;200.95;199.57
2013/02/12;200.04;2461779;200.01;200.735;199.02
2013/02/11;200.16;2944651;200.98;201.95;199.75
2013/02/08;201.68;2893254;199.97;202.09;199.68
2013/02/07;199.74;3076693;200.62;200.91;198.68
2013/02/06;201.02;3624003;200.39;201.29;199.56
2013/02/05;202.79;3636737;204.31;204.75;202.51
2013/02/04;203.79;3188819;204.19;205.02;203.57
2013/02/01;205.18;3368154;204.65;205.35;203.84
2013/01/31;203.07;3090454;203.32;204.4699;202.96
2013/01/30;203.52;2998524;203.69;204.88;203.186
2013/01/29;203.9;3617058;204.34;205.7301;203.64
2013/01/28;204.93;2823615;204.85;206.22;204.29
2013/01/25;204.97;3356248;204.45;205.18;204.13
2013/01/24;204.42;4447108;203.91;205.06;203.08
2013/01/23;204.72;12518570;203.5;208.58;203.36
2013/01/22;196.08;7140332;194.36;196.08;194.01
2013/01/18;194.47;4559548;194.03;195;193.8
2013/01/17;193.65;3884254;193.85;194.46;193.24
2013/01/16;192.59;2962820;192;193.18;191.35
2013/01/15;192.5;4172034;191.31;192.73;190.39
2013/01/14;192.62;4171501;192.82;193.28;191.75
2013/01/11;194.45;3880367;194.15;195;192.9
2013/01/10;192.88;3607874;192.65;192.96;191.28
2013/01/09;192.32;3210997;193.48;193.49;191.65
2013/01/08;192.87;3028071;192.92;193.3;191.605
2013/01/07;193.14;2861878;193.4;193.78;192.34
2013/01/04;193.99;3380159;194.19;194.46;192.78
2013/01/03;195.27;3644326;195.67;196.29;194.44
2013/01/02;196.35;4234226;194.09;196.35;193.8
2012/12/31;191.55;4682981;189.23;191.68;188.84
2012/12/28;189.83;3536133;191.11;192.22;189.83
2012/12/27;192.71;3967531;191.53;193.28;190.7
2012/12/26;191.95;2776450;192.21;193.53;190.95
2012/12/24;192.4;1631202;193.05;193.83;192.02
2012/12/21;193.42;8224973;193.1;194.5;191.57
2012/12/20;194.77;4184324;194.47;194.95;193.16
2012/12/19;195.08;4269191;195.46;196.45;195
2012/12/18;195.69;4119679;193.85;195.92;193.84
2012/12/17;193.62;3792350;191.76;193.91;191.76
2012/12/14;191.76;3826833;191.69;193.4;191.26
2012/12/13;191.99;3623185;192.18;193.05;191.37
2012/12/12;192.95;4241864;194.6;194.75;192.46
2012/12/11;194.2;4143997;193.18;194.8;193.15
2012/12/10;192.62;3438406;192.17;193.54;191.65
2012/12/07;191.95;4091240;190.14;192.2;190.11
2012/12/06;189.7;3215500;189.17;190.18;188.41
2012/12/05;188.65;4202074;189.01;189.46;186.94
2012/12/04;189.36;3990633;189.71;190.75;189.02
2012/12/03;189.48;3349685;190.76;191.3;188.36
2012/11/30;190.07;4935712;191.75;192;189.501
2012/11/29;191.53;4077834;192.75;192.9;190.2
2012/11/28;191.98;3603596;190.98;192.04;189.27
2012/11/27;191.23;3289058;192.08;193.05;191
2012/11/26;192.88;5209626;192.45;193.37;191.77
2012/11/23;193.49;3877583;191;193.49;190.8
2012/11/21;190.29;5189519;189.3;190.89;188.95
2012/11/20;189.2;3170168;189.88;190.11;188.25
2012/11/19;190.35;3587746;188.62;190.39;188.3
2012/11/16;186.94;4660780;186.33;187.56;185.1
2012/11/15;185.85;3411916;185.83;187.2;184.78
2012/11/14;185.51;4403735;189.14;189.27;185.28
2012/11/13;188.32;3407273;188.39;190.88;188.25
2012/11/12;189.25;3067309;190.03;190.77;187.407
2012/11/09;189.64;3667169;189.85;191.64;188.88
2012/11/08;190.1;3542464;191.4;191.81;190.09
2012/11/07;191.16;4745944;193.36;193.68;191.16
2012/11/06;195.07;3280985;195.26;196.75;194.68
2012/11/05;194.14;2736181;192.36;194.97;192.01
2012/11/02;193.43;4260028;197.53;198;193.29
2012/11/01;197.15;3758733;194.68;197.89;194.55
2012/10/31;194.53;6052835;194.8;196.41;193.63
2012/10/26;193.27;4006523;191.49;193.87;191.47
2012/10/25;191.6;3248540;191.41;192.44;190.71
2012/10/24;190.72;3737627;192.44;193.29;190.56
2012/10/23;191.25;4426970;193.53;194;190.94
2012/10/22;194.4;4402478;193.71;194.68;192.44
2012/10/19;193.36;6619889;195.29;196.08;193.18
2012/10/18;194.96;9295853;199.91;200.14;194.07
2012/10/17;200.63;12669980;201.21;203.41;198.55
2012/10/16;211;5603758;209.94;211;209.474
2012/10/15;208.93;3059842;208.88;209.4;207.82
2012/10/12;207.8;2711979;205.64;207.96;205.56
2012/10/11;205.76;2909999;206.57;207.27;205.63
2012/10/10;205.82;4024491;207.82;208.23;205.05
2012/10/09;207.99;3579616;209.95;210.74;207.7
2012/10/08;209.82;1982525;210.02;210.64;209.21
2012/10/05;210.59;2858352;211.15;211.79;210.06
2012/10/04;210.39;2956524;210.28;210.97;208.53
2012/10/03;210.51;3192077;209.94;211.305;209.3
2012/10/02;209.84;3239171;210.96;211.47;208.5
2012/10/01;210.47;5457453;208.01;211.75;207.94
2012/09/28;207.45;4905077;205.66;208.32;205.31
2012/09/27;205.91;2760946;204.37;206.9;204.14
2012/09/26;204;3423397;205.05;205.98;203.9
2012/09/25;204.98;3345960;205.6;207.32;204.95
2012/09/24;205.29;3511097;205.02;206.06;204.9
2012/09/21;205.98;12772390;207.36;207.94;205.921
2012/09/20;206.18;3738887;205.85;206.99;205.3
2012/09/19;206.43;2605477;207.55;207.57;206.01
2012/09/18;207.07;2476249;206.88;207.8798;206.48
2012/09/17;207.15;3274573;205.55;207.99;205.55
2012/09/14;206.81;4057558;206.24;207.65;206.05
2012/09/13;206.36;3879539;204.38;206.81;203.46
2012/09/12;203.77;3283950;203.52;204.65;202.96
2012/09/11;203.27;3910647;200.55;203.46;200.51
2012/09/10;200.95;4208049;199.39;201.82;198.73
2012/09/07;199.5;3413669;199.12;199.5;198.08
2012/09/06;199.1;3930192;196.26;199.46;196.11
2012/09/05;195.04;3312634;194.41;195.85;193.89
2012/09/04;194.54;4512485;196.61;197.17;193.25
2012/08/31;194.85;3193252;194.31;195.95;193.46
2012/08/30;193.37;2740795;194.77;195.47;193.18
2012/08/29;195.08;2141398;195.13;196.0399;194.9
2012/08/28;194.87;2539110;195.56;196.11;194.5
2012/08/27;195.69;2498722;197.96;198.3;195.61
2012/08/24;197.77;2638977;194.96;198.11;194.2
2012/08/23;195.7;2756897;197.04;197.37;195.44
2012/08/22;197.25;3295714;198.64;198.65;196.905
2012/08/21;198.65;3110557;200.99;201;198.37
2012/08/20;200.5;2335987;200.69;201.13;200.03
2012/08/17;201.22;2551732;201.08;202;200.66
2012/08/16;200.84;2729453;198.77;201.324;198.12
2012/08/15;198.4;2111728;198.9;199.33;197.92
2012/08/14;198.29;2562055;198.88;199.33;197.72
2012/08/13;199.01;2418289;198.88;199.98;197.79
2012/08/10;199.29;2600459;197.87;199.37;197.24
2012/08/09;198.42;2103851;198.62;199.46;197.89
2012/08/08;199.03;2068250;198.27;199.69;198.16
2012/08/07;199.93;3208227;199.43;200.88;198.8
2012/08/06;198.76;2337738;198.76;199.94;198.52
2012/08/03;198.52;3202391;196.48;198.95;196.16
2012/08/02;194.45;2812263;194.16;196.6;193.02
2012/08/01;195.18;2559265;196.96;197.85;194.72
2012/07/31;195.98;3507163;196.5;197.58;195.88
2012/07/30;196.68;2786953;196.32;197.84;195.92
2012/07/27;196.39;4177285;195.1;197.41;193.95
2012/07/26;193.95;3284132;193.49;194.95;192.57
2012/07/25;191.08;3833753;190.31;192.77;189.32
2012/07/24;190.34;3595537;190.92;191.32;188.56
2012/07/23;190.83;3893635;189.78;191.3;188.2
2012/07/20;192.45;4789672;194.09;194.9;192.17
2012/07/19;195.34;10394070;193.4;196.85;192.97
2012/07/18;188.25;7991372;184.15;188.59;183.55
2012/07/17;183.65;5158142;185.73;186.29;183.2
2012/07/16;184.79;3144328;185.58;186.1;184.58
2012/07/13;186.01;3932965;183.46;186.33;183.03
2012/07/12;183.09;4924203;184.25;184.39;181.85
2012/07/11;185.25;5455666;186.22;187.36;183.51
2012/07/10;186.26;4690062;190.3;191.14;185.6
2012/07/09;189.67;3988056;190.76;190.9991;188.05
2012/07/06;191.41;4952850;193.92;193.94;189.74
2012/07/05;195.29;2689181;194.88;196.85;193.63
2012/07/03;195.93;1451425;195.46;196.34;194.91
2012/07/02;195.83;2831680;196.36;197.2;194.85
2012/06/29;195.58;5259456;194.55;195.81;192.41
2012/06/28;191.4;3967165;191.23;192.08;188.9
2012/06/27;193;2762612;192.14;193.7;190.9
2012/06/26;191.95;3435650;193.54;193.68;190.75
2012/06/25;192.86;3211529;192.48;193.39;191.68
2012/06/22;193.7;8794705;193.87;194.88;193.22
2012/06/21;193.39;4316544;199.07;199.45;193.19
2012/06/20;198.78;3378824;198.7;199.74;197.5
2012/06/19;198.93;3297517;198.83;199.99;198.8
2012/06/18;198.29;3378912;197.57;199.64;197.17
2012/06/15;199.1;6388683;196.08;199.27;195.4
2012/06/14;195.1;3584845;193;195.83;192.74
2012/06/13;193.1;3246784;194.36;195.19;192.345
2012/06/12;194.55;3023630;192.14;194.67;192.14
2012/06/11;192.51;3273211;196.6;196.7;192.37
2012/06/08;195.14;2479147;193.71;195.14;192.7
2012/06/07;194.44;3701066;195.28;195.8299;193.94
2012/06/06;193.99;3622647;190.78;194;190.02
2012/06/05;189.2;3556287;187.92;189.85;187.56
2012/06/04;188.54;4623963;188.34;189.38;187
2012/06/01;189.08;5206073;190.12;191.72;188.6
2012/05/31;192.9;9200384;194.1;194.93;192
2012/05/30;194.53;3602417;194.8;195.47;193.77
2012/05/29;196.46;3617573;195.22;198.08;195.22
2012/05/25;194.3;2901371;195.11;196;194
2012/05/24;196.09;3569066;195.99;196.28;194
2012/05/23;196.12;4065764;195.53;196.49;193.2
2012/05/22;196.82;3565986;198.04;198.26;196.06
2012/05/21;197.76;3831692;195.98;197.93;194.63
2012/05/18;195.88;5736995;198.78;198.78;195.16
2012/05/17;197.89;5626256;199.67;200.79;197.64
2012/05/16;199.73;5000987;199.42;201.35;198.18
2012/05/15;199.04;2987339;199.44;201.4679;198.76
2012/05/14;199.44;3029144;199.92;200.71;198.56
2012/05/11;201.17;2391480;199.96;202.12;199.95
2012/05/10;200.6;3830404;201;203.25;200.02
2012/05/09;201.23;3740096;199.99;203;199.06
2012/05/08;201.48;3881592;202.44;203.06;199.718
2012/05/07;203.75;3372903;203.96;204.77;202.9
2012/05/04;204.99;4023551;206.47;207.11;204.4
2012/05/03;207.24;2822374;208.27;208.92;206.55
2012/05/02;208.06;2360257;206.97;208.27;206.91
2012/05/01;208;2715870;207.18;208.929;206.71
2012/04/30;207.08;2772599;206.71;207.96;206.32
2012/04/27;206.81;3310660;206.47;208.17;205.91
2012/04/26;205.58;3301905;203.4;206.21;203.4
2012/04/25;203.57;4003157;202.02;203.69;201.8
2012/04/24;200;5621363;199.06;202.48;198.87
2012/04/23;198.62;3618928;197.89;199.1;196.791
2012/04/20;199.6;4758163;199.83;200.12;199.09
2012/04/19;199.51;5761421;200.03;201.26;197.521
2012/04/18;200.13;10153460;202.43;204.07;200
2012/04/17;207.45;6009773;204.57;207.64;204.15
2012/04/16;202.72;3826172;204.74;205.97;202.72
2012/04/13;202.8;3766992;204.32;204.6499;202.8
2012/04/12;205.32;2929585;202.8;205.56;202.64
2012/04/11;202.58;3366143;203.99;204.32;202.4593
2012/04/10;202.33;4132847;204.94;205.74;202.17
2012/04/09;204.94;3326810;204.4;206.17;203.37
2012/04/05;205.47;3808919;205.15;205.68;204.46
2012/04/04;206.05;4403978;206.22;206.9802;205.19
2012/04/03;209.5;4091491;209.31;210.69;208.54
2012/04/02;209.47;3387835;208.96;209.69;208.09
2012/03/30;208.65;3215444;208.74;209.12;208.012
2012/03/29;208.27;3403665;206.09;208.5;206.02
2012/03/28;207.29;3265696;207.44;208.69;206.27
2012/03/27;207.18;2704455;208.46;208.66;207
2012/03/26;207.77;3417632;206.45;207.92;206.32
2012/03/23;205.48;3036189;205.89;205.96;204.56
2012/03/22;205.49;3306367;204;205.99;203.96
2012/03/21;204.69;3329741;204.32;205.77;204.3
2012/03/20;204.25;3695026;204.74;205;203.702
2012/03/19;205.72;3763177;205.71;206.53;204.5
2012/03/16;206.01;9630679;207.03;207.52;206.01
2012/03/15;206;3620670;204.94;206.18;204.74
2012/03/14;204.72;4602209;203.78;205.15;203.64
2012/03/13;203.78;4860064;201.72;203.9;201.6107
2012/03/12;201;3119666;200.93;201.57;200.23
2012/03/09;200.62;3178143;199.98;201.1;199.72
2012/03/08;199.81;3145793;199.24;199.99;198.65
2012/03/07;197.77;3346878;198.09;198.57;197.31
